session_id	original_session_id
ses-750776491	ses-750776491
ses-750776531	ses-750776531
ses-750783419	ses-750783419
ses-750783576	ses-750783576
ses-750786602	ses-750786602
ses-750786792	ses-750786792
ses-750789458	ses-750789458
ses-750794070	ses-750794070
ses-750794100	ses-750794100
ses-750795114	ses-750795114
ses-750798322	ses-750798322
ses-750798352	ses-750798352
ses-750801676	ses-750801676
ses-750801887	ses-750801887
ses-750803550	ses-750803550
ses-750805072	ses-750805072
ses-750805898	ses-750805898
ses-750824807	ses-750824807
