session_id	original_session_id
ses-718618085	ses-718618085
ses-718631306	ses-718631306
ses-718632396	ses-718632396
ses-718634614	ses-718634614
ses-718636148	ses-718636148
ses-718640747	ses-718640747
ses-718643184	ses-718643184
ses-718643659	ses-718643659
ses-718644014	ses-718644014
ses-718645306	ses-718645306
ses-718645389	ses-718645389
ses-718647007	ses-718647007
ses-718647468	ses-718647468
ses-718649767	ses-718649767
ses-718650324	ses-718650324
ses-718654029	ses-718654029
ses-718755824	ses-718755824
ses-718759529	ses-718759529
